id,name,city,state,best_route,email,contact_form,facebook,instagram,phone,website,hours_verified,lounge,already_written_to
22494,Breakwaters Cigar & Whiskey Lounge LLC,Middletown,RI,email,ron@breakwaterscigar.com,,,,(401) 324-5196,breakwaterscigar.com,yes,yes,
22510,White Ash Cigar Lounge,Pawtucket,RI,phone,,,,,(401) 726-1715,whiteashcigarlounge.com,yes,yes,
22696,Ale House Cigar Bar,Providence,RI,email,alehouseprovidence@gmail.com,,,,(401) 861-0007,alehousecigar.com,yes,yes,
22687,Broadway Cigar,Providence,RI,email,hello@broadwaycigars.com,,,,(401) 272-9600,broadwaycigars.com,yes,yes,
8398,Blythewood Cigar & Wine Lounge,Blythewood,SC,email,smoke@blythewoodcigarandwine.com,,,,(803) 939-2903,bwoodcigarandwine.com,yes,yes,
8399,Silver Leaf Cigar Lounge,Camden,SC,email,contactsilverleaflounge@gmail.com,,,,(803) 677-6329,silverleaflounge.com,yes,yes,
7992,Legacy Cigar Lounge & Golf Sim,Charleston,SC,contact form,,https://legacycigarlounge.net/assets/contact-C5olg6-F.js,,,(843) 936-2965,legacycigarlounge.net/golf-simulator,yes,yes,
7931,West Ash Cigars,Charleston,SC,email,westash2023@gmail.com,,,,(843) 573-9911,westashcigarsandpipessc.com,yes,,
8482,Smoke Break Cigar Lounge,Columbia,SC,email,ilandau@smokebreakcigarlounge.com,,https://www.facebook.com/profile.php?id=61554333766132,https://www.instagram.com/smokebreakcigarlounge/,(803) 661-6193,smokebreakcigarlounge.com,yes,yes,
8502,The Cigar Militia,Columbia,SC,phone,,,,,(803) 661-9003,thecigarmilitia.com,yes,yes,
17433,Charterhouse Cigar & Barrel,Fort Mill,SC,email,cody@charterhousecigar.com,,,,(623) 203-1676,Charterhousecigar.com,yes,yes,
17402,Cigar Shop and Tobacco,Fort Mill,SC,email,harry@cigarandtobaccoshop.com,,,,(803) 548-9531,cigarandtobaccoshop.com,yes,,
17404,The Breakroom Cigar Lounge,Fort Mill,SC,email,cory@breakroomcigars.com,,,,(803) 228-4111,breakroomcigars.com,yes,yes,
17353,Torch Cigar Pub,Greenville,SC,email,chuck@torchcigarpub.com,,,,(864) 800-6664,torchcigarpub.com,yes,yes,
8054,Tinder Box,Myrtle Beach,SC,contact form,,https://tinderboxcigars.com/contact-us/,https://www.facebook.com/TinderBoxCharlotte/,https://www.instagram.com/tinderboxclt/,(843) 444-5690,tinderboxcigars.com,yes,yes,
7961,Bucksnort's Cigar Lounge,North Augusta,SC,contact form,,https://bucksnortscigars.com/contact-us,https://www.facebook.com/Bucksnorts-Cigar-Lounge-178324072191612/,https://www.instagram.com/#bucksnortscigarlounge,(803) 278-1111,bucksnortscigars.com,yes,yes,
13003,Deadwood Tobacco Co.,Deadwood,SD,email,info@deadwoodtobacco.com,https://deadwoodtobacco.com/contact/,https://www.facebook.com/deadwoodtobacco,https://www.instagram.com/deadwoodtobacco/,(605) 722-1510,deadwoodtobacco.com,yes,yes,
14645,Burns Tobacconist,Chattanooga,TN,contact form,,https://burnstobacconist.com/contact#content,https://www.facebook.com/burnscigars,https://www.instagram.com/burnscigars/,(423) 855-5200,burnstobacconist.com,yes,yes,
14658,Scenic City Cigars & Social,Chattanooga,TN,email,tobacconist@sceniccitycigars.com,,,,(423) 662-2447,sceniccitycigars.com,yes,yes,
14772,Ocoee Cigar Lounge,Cleveland,TN,contact form,,https://ocoeecigars.com/contact-us/,https://www.facebook.com/OcoeeCigars,https://www.instagram.com/ocoeecigars,(423) 790-5070,ocoeecigars.com,yes,yes,
13925,Battleground South Cigar Lounge,Columbia,TN,email,julian@battlegroundsouth.com,,,,(931) 548-2171,battlegroundsouth.com,yes,yes,
13923,Briarworks And Columbia Pipe & Cigar,Columbia,TN,contact form,,https://briarworksusa.com/pages/contact,https://www.facebook.com/briarworks,,(931) 223-8985,briarworksusa.com,yes,yes,
13650,Ye Ole Pipe Shoppe,Jackson,TN,email,yeolepipeshoppe@gmail.com,,,,(731) 668-8999,yeolepipeshoppe.com,yes,yes,
14912,Alchemy Lounge and Cigar,Knoxville,TN,email,dan@alchemyloungeandcigar.com,,,,(865) 320-0840,alchemyloungeandcigar.com,yes,yes,
14855,Smokys Tobacco Cigars and Gifts,Knoxville,TN,email,store@smokystobacco.com,,,,(865) 693-8371,smokystobacco.com,yes,yes,
14054,Bad Ash Stogies,Lebanon,TN,email,business@badashstogies.com,https://www.badashstogies.com/contact.html,https://www.facebook.com/people/Bad-Ash-Stogies-Cigar-Lounge/61587572863820,https://www.instagram.com/badashstogiescigar/,(615) 965-2106,badashstogies.com,yes,yes,
14072,Southpaw Stogies,Lebanon,TN,email,info@southpawstogies.com,,,,(615) 584-2116,southpawstogies.com,yes,yes,
12082,Memphis Smokes Cigar Lounge,Memphis,TN,email,memphissmokescigarlounge@gmail.com,,,,(901) 347-3749,Memphissmokescigarlounge.com,yes,yes,
13813,Belle Meade Premium Cigars,Nashville,TN,email,info@bellemeadecigars.com,,,,(615) 297-7963,bellemeadecigars.com,yes,yes,
13997,Cigar Especial,Nashville,TN,email,cali@barcigarespecial.com,,,,(615) 915-2514,barcigarespecial.com,yes,yes,
13909,Single Malt Cigar Bar,Nashville,TN,email,info@singlemaltcigarbar.com,,,,(615) 401-9946,singlemaltcigarbar.com,yes,yes,
14620,Patriot Cigar Lounge,Sparta,TN,email,patriotcigarlounge@gmail.com,,,,(931) 208-2365,patriotcigarlounge.com,yes,yes,
14255,4 The Win Cigar Shop & Lounge,Tullahoma,TN,email,4thewincigar@lighttube.net,,,,(765) 860-7209,4thewincigar.com,yes,yes,
2801,The Leaf,Abilene,TX,email,customerservice@theleafcigar.com,,,,(325) 670-9955,theleafcigar.com,yes,,
3345,Addison Cigar Co.,Addison,TX,contact form,,https://addisoncigarshop.com/contact#bde-main,https://www.facebook.com/AddisonCigarShop/,https://www.instagram.com/addisoncigar/,(972) 239-1521,addisoncigarshop.com,yes,yes,
2852,Bobalu Cigar Company,Austin,TX,contact form,,https://bobalu.com/pages/contact,,https://www.instagram.com/bobalucigars/,(512) 469-5877,Bobalu.com,yes,yes,
2803,Boiler Room Smoking Lounge,Austin,TX,email,boilerroomsmokinglounge@gmail.com,,,,(512) 845-1137,boilerroomsmokinglounge.com,yes,yes,
2627,Kings Cigar Lounge,Austin,TX,email,1kingscigarlounge@gmail.com,,,,(512) 893-3947,kingscigarloungeatx.com,yes,yes,
2562,C&S Cigar Lounge,Bastrop,TX,facebook,,,https://www.facebook.com/1170082809729850,https://www.instagram.com/coppershotdistillery,(512) 412-6029,coppershotdistillery.com/c-and-s-cigar-lounge,yes,yes,
5608,Blue Hill Tobacco,Beach City,TX,email,info@bluehilltobacco.com,,,,(832) 902-2173,bluehilltobacco.com,yes,yes,
5739,Cigar Club,Beaumont,TX,email,lacigarclub@yahoo.com,,,,(409) 242-1783,cigarclublatx.com,yes,yes,
3181,Prestige Cigars Lounge and Coffee Bar,Bedford,TX,phone,,,,,(817) 600-0317,prestigecigarlounge.com,yes,yes,
5684,Brown Water Cigar Bar,Brenham,TX,email,cigars@brownwatercigar.com,,,,(979) 551-9019,brownwatercigar.com,yes,yes,
5720,Midtown Cigar Lounge & Bar,Bryan,TX,phone,,,,,(979) 450-7720,midtownloungebtx.com,yes,yes,
2576,The Library Cigar Lounge,Bulverde,TX,email,andre@thelibrarycigarlounge.com,,,,(830) 438-8190,thelibrarycigarlounge.com,yes,yes,
10860,Kingdom Cigar Company,Canyon,TX,email,sales@kingdomcigar.com,,,,(806) 656-5077,kingdomcigar.com,yes,,
2669,Canyon Cigar Co Inc,Canyon Lake,TX,email,ccigar1739@gmail.com,,,,(830) 964-4044,canyoncigarcoinc.com,yes,,
3203,Smoking Jacket Cigar Lounge,Cedar Hill,TX,email,admin@smokingjacketcl.com,,,,(972) 291-2557,smokingjacketcl.com,yes,yes,
2709,Cigar Depot,Cedar Park,TX,email,cigardepottx@gmail.com,,,,(512) 986-4505,cigardepotrailyard.com,yes,yes,
2637,1911 Cigars,Cibolo,TX,email,info@1911cigars.com,,,,(920) 827-6653,1911Cigars.com,yes,yes,
5770,Cavalier Cigar Company,College Station,TX,contact form,,https://txcigar.com/contact-2/,https://www.facebook.com/cavaliercigarco/,,(979) 693-6734,txcigar.com,yes,yes,
186,Padre Island Cigar Company,Corpus Christi,TX,contact form,,https://padrecigars.com/contact#,https://www.facebook.com/112924481042022,https://www.instagram.com/padreislandcigarcompany,(361) 589-4320,padrecigars.com,yes,,
200,Prohibition - Private Cigar Lounge,Corpus Christi,TX,email,help@prohibitioncorpus.com,,,,(361) 333-0007,ProhibitionCorpus.com,yes,yes,
5709,The Craft Cigar Company,Cypress,TX,phone,,,,,(281) 213-2117,cigarshopcypress.com,yes,,
6985,Dallas Cigars,Dallas,TX,email,dallascigars@gmail.com,,,,(214) 373-9993,thedallascigars.com,yes,yes,
7007,El Jefe Cigars,Dallas,TX,email,el.jefecigars@gmail.com,,,,(720) 432-3253,eljefecigarsco.com,yes,yes,
4630,Ezra Zion Cigar Bar,Decatur,TX,email,contact@ezrazioncigarbar.com,,,,(940) 373-0216,EzraZionCigarBar.com,yes,yes,
4631,The Chief Cigar Lounge,Decatur,TX,contact form,,https://thechiefcigarlounge.com/contact#,https://www.facebook.com/102327419564052,https://www.instagram.com/thechiefcigarlounge/,(940) 448-0908,thechiefcigarlounge.com,yes,yes,
4594,Denton Cigar Co,Denton,TX,email,dentoncigarco@gmail.com,,,,(940) 514-1009,dentoncigar.com,yes,yes,
3059,1849 Cigar Shop,Fort Worth,TX,email,jeana@1849cigarshop.com,,,,(817) 349-9507,fortworth1849cigarshop.com,yes,yes,
2937,Big Dave's Cigars,Fort Worth,TX,email,contact@bigdavescigars.com,,,,(817) 731-6433,bigdavescigars.com,yes,,
2956,Cigar Lounge,Fort Worth,TX,email,info@thompsonsbookstore.com,,,,(817) 882-8003,thompsonsbookstore.com,yes,yes,
3132,Cigars International Superstore,Fort Worth,TX,contact form,,https://www.cigarsinternational.com/help/contact-us.html,https://www.facebook.com/CIFortWorthSuperStore/,https://instagram.com/cigarsinternationalfortworth,(817) 562-1150,cigarsinternational.com/retail/store/textas-forth-worth-super-store/2028253/?sourceCode=CIRTFBTX02,yes,,
3034,Paladin Cigars,Fort Worth,TX,email,a.bowyer@paladincigars.com,,,,(817) 263-9999,paladincigars.com,yes,yes,
2955,Silver Leaf Cigar Lounge,Fort Worth,TX,email,jake@silverleafcigarlounge.com,,,,(817) 887-9535,silverleafcigarlounge.com,yes,yes,
2934,The Boardroom Whisky & Cigar Lounge,Fort Worth,TX,email,info@boardroomcigarlounge.com,,,,(817) 945-2975,theboardroomcigarlounge.com,yes,yes,
4700,Industrial Cigar Co.,Frisco,TX,contact form,,https://industrialcigars.co/pages/contact,,https://instagram.com/industrialcigars,(469) 305-7360,industrialcigars.com,yes,yes,
4369,The Monarch Stag Whiskey & Cigar Lounge,Frisco,TX,contact form,,https://www.monarchstag.com/contact,https://www.facebook.com/TheMonarchStag/,https://www.instagram.com/themonarchstag/,(469) 731-0955,Monarchstag.com,yes,yes,
42345,ZODI'X Cigar Lounge,Georgetown,TX,contact form,,https://zodixcigarlounge.com/contact/,http://www.facebook.com/ZODIx-Upscale-Cigar-Lounge-715412651999268/,,(512) 688-5287,zodixcigarlounge.com,yes,yes,
2822,Bogeys and Stogies,Granbury,TX,email,support@bandscigars.com,,,,(817) 559-5406,bandscigars.com,yes,yes,
2389,Finck Cigars Helotes,Helotes,TX,facebook,,,https://www.facebook.com/finckcigars,https://www.instagram.com/finckcigars/,(210) 695-8889,finckcigar.com,yes,,
5414,A-1 Cigar Bar & Lounge,Houston,TX,contact form,,https://a1cigarbar.com/contact/,https://www.facebook.com/a1cigarbarandlounge/,https://www.instagram.com/a1cigarlounge,(832) 365-3443,a1cigarbar.com,yes,yes,
5306,Cigar Towne,Houston,TX,email,info@cigartowne.com,,,,(281) 752-4427,cigartowne.com,yes,yes,
5505,Heights Cigar Lounge,Houston,TX,contact form,,https://www.heightscigarlounge.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.9,https://www.facebook.com/Heights-Cigar-Lounge-128613313858199/?rf=1001183576588159,https://www.instagram.com/heightscigar/,(832) 487-9086,heightscigarlounge.com,yes,yes,
5282,Stoa Fine Cigars and Spirits,Houston,TX,email,info@stoacigars.com,,,,(281) 815-8666,stoacigars.com,yes,yes,
5590,The Cigar Box Houston Lounge,Houston,TX,email,thecigarboxhouston@gmail.com,,,,(346) 873-3966,thecigarboxhouston.net,yes,yes,
5261,Tobacco Habana,Houston,TX,email,shop@www.tobaccohabana.com,,https://www.facebook.com/profile.php?id=100064004321910,http://instagram.com/tobaccohabana,(713) 266-5508,Tobaccohabana.com,yes,,
5823,Kings & Queens Cigar Lounge,Humble,TX,phone,,,,,(703) 944-1527,kingsandqueenscigarlounge.com,yes,yes,
5647,Top 10 Cigars,Humble,TX,email,top10cigars281@gmail.com,,,,(281) 506-8461,top10-cigars.com,yes,yes,
7283,Calavera Leather and Cigar Co.,Jefferson,TX,email,calaveracompany@yahoo.com,,,,(903) 578-5833,calaveraleatherandcigar.com,yes,,
5428,Cigar Exchange,Katy,TX,email,cigarexch@gmail.com,,,,(832) 437-0387,cigarexchangekaty.com,yes,yes,
5237,Cigars International Superstore,Katy,TX,contact form,,https://www.cigarsinternational.com/help/contact-us.html,https://www.facebook.com/Cigars-International-Katy-TX-102372475890647,https://instagram.com/cigarsinternationalkaty,(832) 437-8659,cigarsinternational.com/retail/store/texas-katy-store/2047282/?sourceCode=CIFBTX04,yes,,
5555,El Cubano Cigars,League City,TX,phone,,,,,(832) 905-4122,elcubanocigars.com,yes,,
3291,Cigars on 35,Lewisville,TX,email,cigarson35@gmail.com,,,,(214) 222-5915,cigarson35.com,yes,,
3032,Bright fire cigars,Liberty Hill,TX,phone,,,,,(512) 548-5388,brightfirecigars.com,yes,yes,
5795,Stories Cigars + Lounge,Lufkin,TX,contact form,,https://www.storiescigarlounge.com/contact,https://www.facebook.com/storiescigarlounge,https://www.instagram.com/storiescigarlounge/,(936) 299-4651,storiescigarlounge.com,yes,yes,
3297,Henry's Cigar Lounge,Mansfield,TX,facebook,,,https://www.facebook.com/henryscigarlounge/,https://www.instagram.com/henryscigarlounge/,(817) 225-2703,henryscigarlounge.com,yes,yes,
2657,Hill Country Tobacco Company,Marble Falls,TX,email,info@hillcountrytobacco.com,,,,(830) 201-4134,hillcountrytobacco.com,yes,yes,
7315,Viso Cigars,Mckinney,TX,email,apply@visocigars.com,https://visocigars.com/contact-us-2/,https://www.facebook.com/Viso-Cigars-103719115703909,https://www.instagram.com/visocigars/,(972) 369-7045,visocigars.com,yes,yes,
7081,D&B Cigar Corner,Mesquite,TX,facebook,,,http://www.facebook.com/dandbcigarcorner,,(972) 681-3400,dandbcigarcorner.wixsite.com/dandbcigarcorner,yes,yes,
3047,Taboo Cigar Bar and Lounge,North Richland Hills,TX,email,sales@taboocigars.com,,,,(817) 427-1777,taboocigars.com,yes,yes,
5667,War Wagon Cigar Lounge,Orange,TX,email,info@thewarwagon.com,,,,(409) 223-7252,thewarwagon.com,yes,yes,
7378,Rigby’s Cigars & Lounge,Paris,TX,email,info@rigbyscigars.com,,,,(903) 715-5691,rigbyscigars.com,yes,yes,
155,Cigar Society Lounge and Bar,Pharr,TX,phone,,,,,(956) 223-1303,cigarsocietyus.com,yes,yes,
7054,Elite Cigars and Accessories,Plano,TX,email,shop@elitecigarcafe.com,,,,(214) 703-9399,elitecigarcafe.com,yes,yes,
5682,Humidor Cigar Lounge,Port Arthur,TX,email,o@humidorpatx.com,,,,(409) 300-3010,Humidorpatx.com,yes,yes,
7177,Renegade Cigars,Richardson,TX,email,brandon@renegadecigars.com,,,,(972) 231-6545,renegadecigars.com,yes,yes,
3148,J.Merrill Cigar & Cocktail Lounge,Roanoke,TX,email,shop@jmerrillcigar.com,,,,(682) 204-6002,jmerrillcigar.com,yes,yes,
2827,Zodi'X Cigar Lounge,Round Rock,TX,contact form,,https://zodixcigarlounge.com/contact/,http://www.facebook.com/ZODIx-Upscale-Cigar-Lounge-715412651999268/,,(512) 688-5287,zodixcigarlounge.com,yes,yes,
2592,Finck Cigars Stone Oak,San Antonio,TX,contact form,,https://www.finckcigars.com/contact#page,https://www.facebook.com/finckcigars,https://www.instagram.com/finckcigars/,(210) 257-6317,finckcigars.com,yes,,
2459,Finck Cigars West Ave.,San Antonio,TX,contact form,,https://www.finckcigars.com/contact#page,https://www.facebook.com/finckcigars,https://www.instagram.com/finckcigars/,(210) 341-8888,finckcigars.com,yes,,
2584,Four9 Cigars,San Antonio,TX,email,info@four9cigars.com,,,,(210) 888-1463,four9cigars.com,yes,yes,
7352,Texoma Tobacco,Sherman,TX,contact form,,https://www.texomatobacco.com/contact#wp--skip-link--target,,,(903) 868-3000,texomatobacco.com,yes,,
5593,BlackHouse Cigars,Spring,TX,email,bradley@blackhousecigars.com,,,,(713) 999-9193,BLACKHOUSECIGARS.COM,yes,,
5702,"Hey Guy: Cigars, Spa & Shop",Spring,TX,contact form,,https://www.heyguycigarlounge.com/contact,,http://instagram.com/heyguycigarlounge,(281) 817-4222,heyguycigarlounge.com,yes,yes,
5084,Legacy Cigars and Lounge,Stafford,TX,email,missstarreeworks@gmail.com,,,,(832) 539-6370,legacycigarshouston.com,yes,yes,
5159,Smoke Ring,Sugar Land,TX,phone,,,,,(281) 265-1387,,,,
5580,Woodlands Fine Cigars,The Woodlands,TX,email,cigarshopinfo@yahoo.com,,,,(281) 296-0202,woodlandsfinecigars.com,yes,yes,
5604,Coaches Cigar Lounge,Tomball,TX,email,blue@coachescigars.com,https://coachescigars.com/contact-us/,https://www.facebook.com/profile.php?id=61579012956503,,(281) 547-8405,coachescigars.com,yes,yes,
3216,Don's Humidor & Coffee Beans,Waco,TX,email,donshumidor2@gmail.com,,,,(254) 301-6293,DonsHumidorWaco.com,yes,,
3373,Latitude Cigars,Waxahachie,TX,email,charles@latitudecigar.com,,,,(214) 903-7517,latitudecigar.com,yes,yes,
2948,Cattleman Cigar Co.,Weatherford,TX,contact form,,https://cattlemancigar.com/pages/contact-about-us,,,(682) 262-1660,cattlemancigar.com,yes,yes,
5557,CIGAR HEAVEN - Cigar Lounge,Webster,TX,email,info@cigarsheaven.com,,,,(281) 525-4127,cigarsheaven.com,yes,yes,
5473,The Smoke Ring Cigars,Webster,TX,email,smokeringwebster@gmail.com,,,,(281) 332-9871,smokeringcigars.com,yes,yes,
2527,Shade Tree Cigar Lounge,Wimberley,TX,email,admin@shadetreecigarlounge.com,,,,(512) 722-3800,shadetreecigarlounge.com,yes,yes,
2717,Wimberley Valley Cigar Lounge,Wimberley,TX,email,tim@wimberleyvalleycigarlounge.com,,,,(512) 666-7140,wimberleyvalleycigarlounge.com,yes,yes,
9802,The Tinder Box,Murray,UT,email,info@mysite.com,,,,(801) 268-1321,tinderboxutah.com,yes,,
9969,Beehive Cigars,Salt Lake City,UT,email,info@beehivecigars.com,,,,(801) 671-3612,beehivecigars.com,yes,,
18753,John Crouch Tobacconist,Alexandria,VA,contact form,,https://johncrouchtobacconist.com/contact-1,https://www.facebook.com/JohnCrouchTobacconist,https://www.instagram.com/johncrouchtobacconist/,(703) 548-2900,johncrouchtobacconist.com,yes,,
18751,Old Virginia Tobacco Co.,Alexandria,VA,email,info@ovtc.com,https://oldvatobacco.com/contact/,https://www.facebook.com/oldvirginiatobacco/,https://www.instagram.com/p/DdMr91Yji9x/,(571) 685-2100,oldvatobacco.com,yes,,
18746,Duke Cigar and Tobacco,Annandale,VA,email,info@dukecigar.com,,,,(703) 256-3475,dukecigar.com,yes,,
18587,Fratello Cigars,Ashburn,VA,email,info@fratellocigar.com,http://fratellocigar.com/contact,https://www.facebook.com/fratellocigars/,https://www.instagram.com/fratellocigars/,(800) 977-5912,fratellocigar.com,yes,,
17948,Blacksburg Pipe and Tobacco,Blacksburg,VA,contact form,,https://www.blacksburgtobacco.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.7,https://www.facebook.com/BlacksburgPipesandTobacco,https://www.instagram.com/nazarejoe/,(540) 951-8457,blacksburgtobacco.com,yes,,
17730,Sidetrack Tobacco,Bristol,VA,facebook,,,https://www.facebook.com/p/Sidetrack-Tobacco-100057689881234/,https://www.instagram.com/wix,(276) 821-3043,sidetracktobaccollc.com,yes,,
18694,Burke Cigar,Burke,VA,contact form,,https://burkecigar.com/contact-us/,https://www.facebook.com/BurkeCigar/,https://www.instagram.com/burkecigar/,(703) 440-0678,burkecigar.com,yes,yes,
18245,Winston's Humidor,Chesterfield,VA,contact form,,https://www.winstonshumidor.com/contact,https://www.facebook.com/winstonshumidor/?fref=ts,https://www.instagram.com/winstonshumidor/,(804) 621-4520,winstonshumidor.com,yes,,
18265,Mona Lounge & Cigar Bar,Glen Allen,VA,email,monacigar@gmail.com,,https://www.facebook.com/MonaLounge/,https://www.instagram.com/monalounge,(804) 360-2460,monaloungecigarbar.com,yes,yes,
18849,McLean Cigars PG Boutique,Mclean,VA,contact form,,https://mcleancigars.com/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-forms/dist/contact-form/css/jetpack-forms-layout.css?ver=16.1.3,,,(703) 848-8095,mcleancigars.com,yes,,
19911,Tailored Smoke Cigar Lounge,Newport News,VA,email,lveney@tailoredsmoke.com,,,,(757) 782-4800,tailoredsmokeva.com,yes,yes,
18285,Griffin Cigar,Richmond,VA,contact form,,https://griffincigar.com/contact,,,(804) 938-5511,griffincigar.com,yes,,
18355,The Lion's Den RVA Cigar Bar and Restaurant,Richmond,VA,email,info@thelionsdenrva.com,,,,(804) 562-6025,thelionsdenrva.com,yes,yes,
17899,Bison Head Cigar & Lounge,Roanoke,VA,email,info@bisonheadcigar.com,,,,(540) 566-3866,bisonheadcigar.com,yes,yes,
18547,Old Virginia Tobacco Co.,Sterling,VA,email,info@ovtc.com,https://oldvatobacco.com/contact/,https://www.facebook.com/oldvirginiatobacco/,https://www.instagram.com/p/DdMr91Yji9x/,(703) 444-8708,oldvatobacco.com,yes,,
18624,Long Ridge Cigars,Winchester,VA,contact form,,https://www.longridgecigars.com/contact.html,https://www.facebook.com/longridgecigarsandlounge,https://www.instagram.com/longridgecigarsandlounge/,(540) 313-4185,longridgecigars.com,yes,yes,
19861,The Burning Leaf Cigar Lounge,Yorktown,VA,email,burningleaflounge@gmail.com,,,,(757) 292-4823,theburningleaf.com,yes,yes,
22425,Garcia's Tobacco Shop,Burlington,VT,email,garciatobacco@gmail.com,,,,(802) 658-5737,garciatobaccoshop.com,yes,,
10441,Cigar Savvy,Kennewick,WA,facebook,,,https://www.facebook.com/CigarSavvyShop/,,(509) 579-4444,cigarsavvyshop.com,yes,,
10448,Rain City Cigar Kirkland,Kirkland,WA,email,info.seattle@raincitycigar.com,,,,(425) 533-0139,raincitycigar.com,yes,,
10420,The Educated Cigar & Wine,Richland,WA,email,educatedcigar@msn.com,,,,(509) 205-2876,educatedcigar.com,yes,,
10133,F. K. Kirsten Tobacconist,Seattle,WA,email,stacy@kirstenpipe.com,,,,(206) 264-2966,kirstenpipe.com,yes,,
10103,Rain City Cigar,Seattle,WA,email,info.seattle@raincitycigar.com,,,,(206) 767-3619,raincitycigar.com,yes,,
10277,Union Cigar Society,Seattle,WA,email,daniel@unioncigarsociety.com,,,,(206) 805-0866,unioncigarsociety.com,yes,yes,
10597,Lit Cigar Lounge,Snoqualmie,WA,facebook,,,https://www.facebook.com/smokeatlit/,https://www.instagram.com/smokeatlit,(425) 888-8265,smokeatlit.com,yes,yes,
10590,Cigar House,Spokane,WA,email,solomonscigarhouse@gmail.com,,,,(509) 862-4971,cigarhouseshop.com,yes,,
10593,Cigar Train,Spokane,WA,email,cigartrain@gmail.com,,,,(509) 389-3874,cigartrain.com,yes,,
10048,Thunderbird Cigars,Tacoma,WA,email,katieh@thunderbirdtrading.com,,,,(253) 531-8814,thunderbirdtrading.com,yes,yes,
10234,Paul's Cigars,Vancouver,WA,facebook,,,http://www.facebook.com/wix,,(360) 885-3838,paulscigars.net,yes,,
10461,The Cigar Pairing Parlor,Yakima,WA,contact form,,https://thecigarpairingparlor.com/contact-us/,https://www.facebook.com/people/The-Cigar-Pairing-Parlor/100090012296882/?mibextid&#x3D;LQQJ4d,,(509) 208-7566,thecigarpairingparlor.com,yes,yes,
16074,Appleton Cigar Company,Appleton,WI,phone,,,,,(920) 830-8349,appletoncigar.com,yes,,
16087,Lake Country Cigars,Delafield,WI,contact form,,https://www.lccigars.com/contact,https://www.facebook.com/lakecountrycigars,https://www.instagram.com/lake_country_cigars/?hl=en,(262) 646-7530,lccigars.com,yes,yes,
16286,Uhle Tobacco Company | Milwaukee’s Finest Smoking Lounge,Milwaukee,WI,contact form,,https://uhles.com/pages/contact-us,,,(414) 273-6665,uhles.com,yes,yes,
17912,Tobacco Town,Beaver,WV,email,info@tobaccotownwv.com,,,,(304) 254-0500,tobaccotownwv.com,yes,,
17885,Destination Cigars,Beckley,WV,email,info@destinationcigarlounge.com,https://destinationcigarlounge.com/contact-us/,https://www.facebook.com/profile.php?id=61563936625002,https://www.instagram.com/destinationnewriver/,(865) 315-6714,destinationcigarlounge.com,yes,yes,
18527,King Street Coffee & Tobacco Emporium,Martinsburg,WV,email,kingstreetemporium@gmail.com,,,,(304) 264-9130,kingstreetemporium.com,yes,yes,
19136,Havana Nights Wv Cigar Bar & Grill,Weirton,WV,email,havananightswv@gmail.com,,,,(304) 914-3006,Havananights-wv.com,yes,yes,
12752,Casper Cigar Company,Casper,WY,facebook,,,https://www.facebook.com/CasperCigarCompany,https://www.instagram.com/caspercigarco/,(307) 337-4400,caspercigar.com,yes,,
12822,The Colonel Venue and Cigar Lounge,Cody,WY,email,thecolonelcody@gmail.com,,,,(307) 578-8510,thecolonelvenue.com,yes,yes,
12938,Cigar Box 307 Humidor & Lounge,Gillette,WY,email,admin@cigarbox-307.com,,,,(307) 299-2033,cigarbox-307.com,yes,yes,
